2.4000000E+01 2.5500000E+02 1.7114071E+05 31.1167900102
5.0000000E+00 2.5500000E+02 3.5753080E+05 31.1167991845
2.4000000E+01 2.5600000E+02 1.7131145E+05 31.1341946993
2.4000000E+01 2.5875000E+02 1.7178098E+05 31.1820570846
5.0000000E+00 2.5875000E+02 3.5817104E+05 31.1820632008
2.4000000E+01 2.5975000E+02 1.7195172E+05 31.1994617737
2.4000000E+01 2.6250000E+02 1.7242125E+05 31.247324159
5.0000000E+00 2.6250000E+02 3.5881129E+05 31.2473282365
2.4000000E+01 2.6350000E+02 1.7259198E+05 31.2647278287
2.4000000E+01 2.6625000E+02 1.7306151E+05 31.3125902141
5.0000000E+00 2.6625000E+02 3.5945154E+05 31.3125932722
2.4000000E+01 2.6725000E+02 1.7323225E+05 31.3299949032
2.4000000E+01 2.7000000E+02 1.7370177E+05 31.3778562691
5.0000000E+00 2.7000000E+02 3.6009179E+05 31.3778583078
2.4000000E+01 2.7100000E+02 1.7387251E+05 31.3952609582
2.4000000E+01 2.7375000E+02 1.7434203E+05 31.4431223242
5.0000000E+00 2.7375000E+02 3.6073204E+05 31.4431233435
2.4000000E+01 2.7475000E+02 1.7451277E+05 31.4605270133
2.4000000E+01 2.7750000E+02 1.7498229E+05 31.5083883792
5.0000000E+00 2.7750000E+02 3.6137230E+05 31.5083893986
2.4000000E+01 2.7850000E+02 1.7515302E+05 31.5257920489
2.4000000E+01 2.8125000E+02 1.7562255E+05 31.5736544343
5.0000000E+00 2.8125000E+02 3.6201255E+05 31.5736544343
2.4000000E+01 2.8225000E+02 1.7579328E+05 31.591058104
2.4000000E+01 2.8500000E+02 1.7626280E+05 31.6389194699
5.0000000E+00 2.8500000E+02 3.6265281E+05 31.6389204893
2.4000000E+01 2.8600000E+02 1.7643354E+05 31.656324159
2.4000000E+01 2.8875000E+02 1.7690306E+05 31.704185525
5.0000000E+00 2.8875000E+02 3.6329306E+05 31.704185525
2.4000000E+01 2.8975000E+02 1.7707380E+05 31.7215902141
2.4000000E+01 2.9250000E+02 1.7754332E+05 31.76945158
5.0000000E+00 2.9250000E+02 3.6393332E+05 31.76945158
2.4000000E+01 2.9350000E+02 1.7771405E+05 31.7868552497
2.4000000E+01 2.9625000E+02 1.7818358E+05 31.8347176351
5.0000000E+00 2.9625000E+02 3.6457358E+05 31.8347176351
2.4000000E+01 2.9725000E+02 1.7835431E+05 31.8521213048
1.0000000E+00 0.0000000E+00 4.0445383E+05 31.8999826707
2.0000000E+00 0.0000000E+00 3.9464383E+05 31.8999826707
3.0000000E+00 0.0000000E+00 3.8483383E+05 31.8999826707
4.0000000E+00 0.0000000E+00 3.7502383E+05 31.8999826707
5.0000000E+00 0.0000000E+00 3.6521383E+05 31.8999826707
6.0000000E+00 0.0000000E+00 3.5540383E+05 31.8999826707
7.0000000E+00 0.0000000E+00 3.4559383E+05 31.8999826707
8.0000000E+00 0.0000000E+00 3.3578383E+05 31.8999826707
9.0000000E+00 0.0000000E+00 3.2597383E+05 31.8999826707
1.0000000E+01 0.0000000E+00 3.1616383E+05 31.8999826707
1.1000000E+01 0.0000000E+00 3.0635383E+05 31.8999826707
1.2000000E+01 0.0000000E+00 2.9654383E+05 31.8999826707
1.3000000E+01 0.0000000E+00 2.8673383E+05 31.8999826707
1.4000000E+01 0.0000000E+00 2.7692383E+05 31.8999826707
1.5000000E+01 0.0000000E+00 2.6711383E+05 31.8999826707
1.6000000E+01 0.0000000E+00 2.5730383E+05 31.8999826707
1.7000000E+01 0.0000000E+00 2.4749383E+05 31.8999826707
1.8000000E+01 0.0000000E+00 2.3768383E+05 31.8999826707
1.9000000E+01 0.0000000E+00 2.2787383E+05 31.8999826707
2.0000000E+01 0.0000000E+00 2.1806383E+05 31.8999826707
2.1000000E+01 0.0000000E+00 2.0825383E+05 31.8999826707
2.2000000E+01 0.0000000E+00 1.9844383E+05 31.8999826707
2.3000000E+01 0.0000000E+00 1.8863383E+05 31.8999826707
2.4000000E+01 0.0000000E+00 1.7882383E+05 31.8999826707
2.5000000E+01 0.0000000E+00 1.6901383E+05 31.8999826707
2.6000000E+01 0.0000000E+00 1.5920383E+05 31.8999826707
2.7000000E+01 0.0000000E+00 1.4939383E+05 31.8999826707
2.8000000E+01 0.0000000E+00 1.3958383E+05 31.8999826707
2.9000000E+01 0.0000000E+00 1.2977383E+05 31.8999826707
3.0000000E+01 9.9619438E-01 1.1979377E+05 31.8826472987
3.0000000E+01 1.9868758E+00 1.1962462E+05 31.8654046891
3.0000000E+01 2.9720741E+00 1.1945640E+05 31.8482568807
3.0000000E+01 3.9518199E+00 1.1928913E+05 31.8312059123
3.0000000E+01 4.9261435E+00 1.1912278E+05 31.8142487258
3.0000000E+01 5.8950747E+00 1.1895734E+05 31.7973843017
3.0000000E+01 6.8586435E+00 1.1879283E+05 31.7806146789
3.0000000E+01 7.8168795E+00 1.1862923E+05 31.7639378186
3.0000000E+01 8.7698123E+00 1.1846653E+05 31.7473527013
3.0000000E+01 9.7174710E+00 1.1830473E+05 31.7308593272
3.0000000E+01 1.0659885E+01 1.1814383E+05 31.7144576962
3.0000000E+01 1.1597083E+01 1.1798382E+05 31.698146789
3.0000000E+01 1.2529095E+01 1.1782469E+05 31.6819255861
3.0000000E+01 1.3455948E+01 1.1766644E+05 31.6657940877
3.0000000E+01 1.4377672E+01 1.1750907E+05 31.6497522936
3.0000000E+01 1.5294295E+01 1.1735258E+05 31.6338002039
3.0000000E+01 1.6205844E+01 1.1719694E+05 31.6179347604
3.0000000E+01 1.7112349E+01 1.1704217E+05 31.602158002
3.0000000E+01 1.8013837E+01 1.1688826E+05 31.5864689093
3.0000000E+01 1.8910335E+01 1.1673519E+05 31.5708654434
3.0000000E+01 1.9801872E+01 1.1658298E+05 31.5553496432
3.0000000E+01 2.0688475E+01 1.1643160E+05 31.5399184506
3.0000000E+01 2.1570171E+01 1.1628107E+05 31.5245739042
3.0000000E+01 2.2446987E+01 1.1613136E+05 31.509312946
3.0000000E+01 2.3318951E+01 1.1598249E+05 31.4941376147
3.0000000E+01 2.4186089E+01 1.1583444E+05 31.4790458716
3.0000000E+01 2.5048428E+01 1.1568721E+05 31.4640377166
3.0000000E+01 2.5905994E+01 1.1554079E+05 31.4491121305
3.0000000E+01 2.6758814E+01 1.1539519E+05 31.4342701325
3.0000000E+01 2.7606914E+01 1.1525039E+05 31.419509684
3.0000000E+01 2.8450320E+01 1.1510639E+05 31.4048307849
3.0000000E+01 2.9289059E+01 1.1496318E+05 31.3902324159
3.0000000E+01 3.0123156E+01 1.1482078E+05 31.3757166157
3.0000000E+01 3.0952637E+01 1.1467915E+05 31.3612793068
3.0000000E+01 3.1777526E+01 1.1453832E+05 31.3469235474
3.0000000E+01 3.2597851E+01 1.1439826E+05 31.3326462793
3.0000000E+01 3.3413636E+01 1.1425897E+05 31.3184475025
3.0000000E+01 3.4224905E+01 1.1412046E+05 31.3043282365
3.0000000E+01 3.5031685E+01 1.1398271E+05 31.2902864424
3.0000000E+01 3.5834000E+01 1.1384573E+05 31.2763231397
3.0000000E+01 3.6631874E+01 1.1370950E+05 31.2624362895
3.0000000E+01 3.7425333E+01 1.1357403E+05 31.2486269113
3.0000000E+01 3.8214400E+01 1.1343931E+05 31.2348939857
3.0000000E+01 3.8999100E+01 1.1330533E+05 31.2212364934
3.0000000E+01 3.9779458E+01 1.1317210E+05 31.2076554536
3.0000000E+01 4.0555496E+01 1.1303960E+05 31.1941488277
3.0000000E+01 4.1327240E+01 1.1290783E+05 31.1807166157
3.0000000E+01 4.2094712E+01 1.1277679E+05 31.1673588175
3.0000000E+01 4.2857937E+01 1.1264648E+05 31.1540754332
3.0000000E+01 4.3616938E+01 1.1251689E+05 31.1408654434
3.0000000E+01 4.4371739E+01 1.1238802E+05 31.1277288481
3.0000000E+01 4.5122362E+01 1.1225986E+05 31.1146646279
3.0000000E+01 4.5868830E+01 1.1213240E+05 31.1016717635
3.0000000E+01 4.6611168E+01 1.1200566E+05 31.0887522936
3.0000000E+01 4.7349397E+01 1.1187961E+05 31.07590316
3.0000000E+01 4.8083540E+01 1.1175426E+05 31.0631253823
3.0000000E+01 4.8813621E+01 1.1162960E+05 31.0504179409
3.0000000E+01 4.9539660E+01 1.1150564E+05 31.0377818552
3.0000000E+01 5.0261682E+01 1.1138236E+05 31.0252150866
3.0000000E+01 5.0979708E+01 1.1125976E+05 31.0127176351
3.0000000E+01 5.1693759E+01 1.1113784E+05 31.0002895005
3.0000000E+01 5.2403859E+01 1.1101659E+05 30.9879296636
3.0000000E+01 5.3110029E+01 1.1089601E+05 30.9756381244
3.0000000E+01 5.3812291E+01 1.1077610E+05 30.9634148828
3.0000000E+01 5.4510666E+01 1.1065685E+05 30.9512589195
3.0000000E+01 5.5205176E+01 1.1053827E+05 30.9391712538
3.0000000E+01 5.5895842E+01 1.1042033E+05 30.9271488277
3.0000000E+01 5.6582686E+01 1.1030305E+05 30.9151936799
3.0000000E+01 5.7265728E+01 1.1018642E+05 30.903304791
3.0000000E+01 5.7944991E+01 1.1007043E+05 30.8914811417
3.0000000E+01 5.8620494E+01 1.0995508E+05 30.8797227319
3.0000000E+01 5.9292258E+01 1.0984037E+05 30.8680295617
3.0000000E+01 5.9960305E+01 1.0972630E+05 30.856401631
3.0000000E+01 6.0624654E+01 1.0961285E+05 30.8448369011
3.0000000E+01 6.1285327E+01 1.0950003E+05 30.8333363914
3.0000000E+01 6.1942343E+01 1.0938783E+05 30.8218990826
3.0000000E+01 6.2595723E+01 1.0927625E+05 30.8105249745
3.0000000E+01 6.3245487E+01 1.0916529E+05 30.7992140673
3.0000000E+01 6.3891655E+01 1.0905494E+05 30.7879653415
3.0000000E+01 6.4534246E+01 1.0894520E+05 30.7767787971
3.0000000E+01 6.5173282E+01 1.0883606E+05 30.7656534149
3.0000000E+01 6.5808780E+01 1.0872753E+05 30.7545902141
3.0000000E+01 6.6440762E+01 1.0861959E+05 30.743587156
3.0000000E+01 6.7069246E+01 1.0851225E+05 30.7326452599
3.0000000E+01 6.7694251E+01 1.0840550E+05 30.7217635066
3.0000000E+01 6.8315798E+01 1.0829934E+05 30.710941896
3.0000000E+01 6.8933904E+01 1.0819376E+05 30.7001794088
3.0000000E+01 6.9548590E+01 1.0808877E+05 30.6894770642
3.0000000E+01 7.0159874E+01 1.0798435E+05 30.6788328236
3.0000000E+01 7.0767775E+01 1.0788051E+05 30.6682477064
3.0000000E+01 7.1372311E+01 1.0777724E+05 30.6577206932
3.0000000E+01 7.1973502E+01 1.0767453E+05 30.6472507645
3.0000000E+01 7.2571365E+01 1.0757239E+05 30.6368389399
3.0000000E+01 7.3165920E+01 1.0747082E+05 30.6264852192
3.0000000E+01 7.3757184E+01 1.0736980E+05 30.6161875637
3.0000000E+01 7.4345176E+01 1.0726933E+05 30.6059459735
3.0000000E+01 7.4929913E+01 1.0716942E+05 30.5957614679
3.0000000E+01 7.5511415E+01 1.0707005E+05 30.5856320082
3.0000000E+01 7.6089698E+01 1.0697123E+05 30.5755586137
3.0000000E+01 7.6664780E+01 1.0687295E+05 30.565540265
3.0000000E+01 7.7236680E+01 1.0677521E+05 30.5555769623
3.0000000E+01 7.7805415E+01 1.0667800E+05 30.545667686
3.0000000E+01 7.8371002E+01 1.0658133E+05 30.5358134557
3.0000000E+01 7.8933459E+01 1.0648518E+05 30.5260122324
3.0000000E+01 7.9492803E+01 1.0638956E+05 30.5162650357
3.0000000E+01 8.0049052E+01 1.0629446E+05 30.5065708461
3.0000000E+01 8.0602222E+01 1.0619988E+05 30.4969296636
3.0000000E+01 8.1152330E+01 1.0610581E+05 30.4873404689
3.0000000E+01 8.1699394E+01 1.0601226E+05 30.4778042813
3.0000000E+01 8.2243431E+01 1.0591921E+05 30.4683190622
3.0000000E+01 8.2784456E+01 1.0582667E+05 30.4588858308
3.0000000E+01 8.3322487E+01 1.0573464E+05 30.4495045872
3.0000000E+01 8.3857541E+01 1.0564310E+05 30.4401732926
3.0000000E+01 8.4389633E+01 1.0555206E+05 30.4308929664
3.0000000E+01 8.4918780E+01 1.0546151E+05 30.4216625892
3.0000000E+01 8.5444999E+01 1.0537145E+05 30.4124821611
3.0000000E+01 8.5968305E+01 1.0528188E+05 30.403351682
3.0000000E+01 8.6488716E+01 1.0519279E+05 30.3942701325
3.0000000E+01 8.7006246E+01 1.0510418E+05 30.3852375127
3.0000000E+01 8.7520912E+01 1.0501604E+05 30.3762528033
3.0000000E+01 8.8032730E+01 1.0492839E+05 30.3673180428
3.0000000E+01 8.8541715E+01 1.0484119E+05 30.3584291539
3.0000000E+01 8.9047883E+01 1.0475447E+05 30.3495891947
3.0000000E+01 8.9551249E+01 1.0466821E+05 30.3407961264
3.0000000E+01 9.0051830E+01 1.0458241E+05 30.332049949
3.0000000E+01 9.0549641E+01 1.0449707E+05 30.3233506626
3.0000000E+01 9.1044696E+01 1.0441218E+05 30.3146972477
3.0000000E+01 9.1537011E+01 1.0432774E+05 30.3060897044
3.0000000E+01 9.2026602E+01 1.0424375E+05 30.2975280326
3.0000000E+01 9.2513484E+01 1.0416021E+05 30.2890122324
3.0000000E+01 9.2997670E+01 1.0407710E+05 30.280540265
3.0000000E+01 9.3479177E+01 1.0399443E+05 30.2721131498
3.0000000E+01 9.3958019E+01 1.0391220E+05 30.2637308869
3.0000000E+01 9.4434211E+01 1.0383039E+05 30.2553914373
3.0000000E+01 9.4907768E+01 1.0374901E+05 30.2470958206
3.0000000E+01 9.5378703E+01 1.0366805E+05 30.2388430173
3.0000000E+01 9.5847033E+01 1.0358753E+05 30.2306350663
3.0000000E+01 9.6312770E+01 1.0350741E+05 30.2224678899
3.0000000E+01 9.6775930E+01 1.0342770E+05 30.2143425076
3.0000000E+01 9.7236526E+01 1.0334841E+05 30.2062599388
3.0000000E+01 9.7694574E+01 1.0326952E+05 30.1982181448
3.0000000E+01 9.8150086E+01 1.0319104E+05 30.1902181448
3.0000000E+01 9.8603077E+01 1.0311296E+05 30.1822589195
3.0000000E+01 9.9053562E+01 1.0303527E+05 30.1743394495
3.0000000E+01 9.9501553E+01 1.0295797E+05 30.166459735
3.0000000E+01 9.9947064E+01 1.0288107E+05 30.1586207951
3.0000000E+01 1.0039011E+02 1.0280455E+05 30.1508205912
3.0000000E+01 1.0083070E+02 1.0272841E+05 30.1430591233
3.0000000E+01 1.0126886E+02 1.0265265E+05 30.1353363914
3.0000000E+01 1.0170459E+02 1.0257727E+05 30.1276523955
3.0000000E+01 1.0213791E+02 1.0250225E+05 30.1200050968
3.0000000E+01 1.0256883E+02 1.0242760E+05 30.1123955148
3.0000000E+01 1.0299737E+02 1.0235333E+05 30.1048246687
3.0000000E+01 1.0342353E+02 1.0227939E+05 30.0972874618
3.0000000E+01 1.0384734E+02 1.0220583E+05 30.0897889908
3.0000000E+01 1.0426880E+02 1.0213261E+05 30.0823251784
3.0000000E+01 1.0468793E+02 1.0205975E+05 30.0748980632
3.0000000E+01 1.0510473E+02 1.0198723E+05 30.0675056065
3.0000000E+01 1.0551924E+02 1.0191504E+05 30.060146789
3.0000000E+01 1.0593144E+02 1.0184320E+05 30.0528236493
3.0000000E+01 1.0634137E+02 1.0177169E+05 30.0455341488
3.0000000E+01 1.0674903E+02 1.0170050E+05 30.0382772681
3.0000000E+01 1.0715443E+02 1.0162964E+05 30.0310540265
3.0000000E+01 1.0755759E+02 1.0155910E+05 30.0238634047
3.0000000E+01 1.0795851E+02 1.0148889E+05 30.016706422
3.0000000E+01 1.0835722E+02 1.0141896E+05 30.0095779817
3.0000000E+01 1.0875372E+02 1.0134936E+05 30.0024831804
2.9062500E+01 1.4400000E+02 1.0171155E+05 29.1019036697
2.8875000E+01 1.4400000E+02 1.0354358E+05 29.1011549439
2.8687500E+01 1.4400000E+02 1.0538326E+05 29.1011860347
2.8500000E+01 1.4400000E+02 1.0723359E+05 29.1023027523
2.8312500E+01 1.4400000E+02 1.0909575E+05 29.1046253823
2.8125000E+01 1.4400000E+02 1.1097007E+05 29.1081875637
2.7937500E+01 1.4400000E+02 1.1285425E+05 29.112754842
2.7750000E+01 1.4400000E+02 1.1474942E+05 29.1184424057
2.7562500E+01 1.4400000E+02 1.1665167E+05 29.124851682
2.7375000E+01 1.4400000E+02 1.1855898E+05 29.1317767584
2.7187500E+01 1.4400000E+02 1.2047009E+05 29.1390891947
2.7000000E+01 1.4420000E+02 1.2228083E+05 29.1361702345
2.7000000E+01 1.4440000E+02 1.2218036E+05 29.1259286442
2.7000000E+01 1.4460000E+02 1.2208272E+05 29.1159755352
2.7000000E+01 1.4480000E+02 1.2199042E+05 29.1065667686
2.7000000E+01 1.4500000E+02 1.2190622E+05 29.0979836901
2.7000000E+01 1.4520000E+02 1.2183181E+05 29.0903985729
2.7000000E+01 1.4540000E+02 1.2176761E+05 29.0838542304
2.7000000E+01 1.4560000E+02 1.2171353E+05 29.0783414883
2.7000000E+01 1.4580000E+02 1.2166775E+05 29.0736748216
2.7000000E+01 1.4600000E+02 1.2163026E+05 29.069853211
2.7000000E+01 1.4620000E+02 1.2159862E+05 29.0666279307
2.7000000E+01 1.4640000E+02 1.2157182E+05 29.0638960245
2.7000000E+01 1.4660000E+02 1.2154897E+05 29.0615667686
2.7000000E+01 1.4680000E+02 1.2152961E+05 29.0595932722
2.7000000E+01 1.4700000E+02 1.2151266E+05 29.0578654434
2.7000000E+01 1.4720000E+02 1.2149810E+05 29.0563812436
2.7000000E+01 1.4740000E+02 1.2148541E+05 29.0550876656
2.7000000E+01 1.4760000E+02 1.2147438E+05 29.0539633028
2.7000000E+01 1.4780000E+02 1.2146475E+05 29.0529816514
2.7000000E+01 1.4800000E+02 1.2145633E+05 29.0521233435
2.7000000E+01 1.4820000E+02 1.2144910E+05 29.0513863405
2.7000000E+01 1.4840000E+02 1.2144283E+05 29.0507471967
2.7000000E+01 1.4860000E+02 1.2143753E+05 29.0502069317
2.7000000E+01 1.4880000E+02 1.2143306E+05 29.0497512742
2.7000000E+01 1.4900000E+02 1.2142935E+05 29.0493730887
2.7000000E+01 1.4920000E+02 1.2142639E+05 29.0490713558
2.7000000E+01 1.4940000E+02 1.2142411E+05 29.0488389399
2.7000000E+01 1.4960000E+02 1.2142259E+05 29.0486839959
2.7000000E+01 1.4980000E+02 1.2142158E+05 29.0485810398
2.7000000E+01 1.5000000E+02 1.2142132E+05 29.0485545362
2.7000000E+01 1.5020000E+02 1.2142164E+05 29.048587156
2.7000000E+01 1.5040000E+02 1.2142259E+05 29.0486839959
2.7000000E+01 1.5060000E+02 1.2142418E+05 29.0488460754
2.7000000E+01 1.5080000E+02 1.2142645E+05 29.049077472
2.7000000E+01 1.5100000E+02 1.2142950E+05 29.0493883792
2.7000000E+01 1.5120000E+02 1.2143321E+05 29.0497665647
2.7000000E+01 1.5140000E+02 1.2143768E+05 29.0502222222
2.7000000E+01 1.5160000E+02 1.2144302E+05 29.0507665647
2.7000000E+01 1.5180000E+02 1.2144931E+05 29.0514077472
2.7000000E+01 1.5200000E+02 1.2145638E+05 29.0521284404
2.7000000E+01 1.5220000E+02 1.2146489E+05 29.0529959225
2.7000000E+01 1.5240000E+02 1.2147445E+05 29.0539704383
2.7000000E+01 1.5260000E+02 1.2148567E+05 29.0551141692
2.7000000E+01 1.5280000E+02 1.2149842E+05 29.0564138634
2.7000000E+01 1.5300000E+02 1.2151324E+05 29.0579245668
2.7000000E+01 1.5320000E+02 1.2153015E+05 29.059648318
2.7000000E+01 1.5340000E+02 1.2154966E+05 29.061637105
2.7000000E+01 1.5360000E+02 1.2157230E+05 29.0639449541
2.7000000E+01 1.5380000E+02 1.2159922E+05 29.0666890928
2.7000000E+01 1.5400000E+02 1.2163085E+05 29.0699133537
2.7000000E+01 1.5420000E+02 1.2166876E+05 29.0737777778
2.7000000E+01 1.5440000E+02 1.2171410E+05 29.0783995923
2.7000000E+01 1.5460000E+02 1.2176853E+05 29.0839480122
2.7000000E+01 1.5480000E+02 1.2183342E+05 29.0905626911
2.7000000E+01 1.5500000E+02 1.2190738E+05 29.0981019368
2.7000000E+01 1.5520000E+02 1.2199211E+05 29.1067390418
2.7000000E+01 1.5540000E+02 1.2208449E+05 29.1161559633
2.7000000E+01 1.5560000E+02 1.2218231E+05 29.126127421
2.7000000E+01 1.5580000E+02 1.2228275E+05 29.1363659531
2.7187500E+01 1.5600000E+02 1.2047144E+05 29.1392268094
2.7375000E+01 1.5600000E+02 1.1856009E+05 29.1318899083
2.7562500E+01 1.5600000E+02 1.1665255E+05 29.1249413863
2.7750000E+01 1.5600000E+02 1.1475015E+05 29.1185168196
2.7937500E+01 1.5600000E+02 1.1285502E+05 29.1128333333
2.8125000E+01 1.5600000E+02 1.1097003E+05 29.1081834862
2.8312500E+01 1.5600000E+02 1.0909622E+05 29.1046732926
2.8500000E+01 1.5600000E+02 1.0723423E+05 29.1023679918
2.8687500E+01 1.5600000E+02 1.0538346E+05 29.101206422
2.8875000E+01 1.5600000E+02 1.0354342E+05 29.101138634
2.9062500E+01 1.5600000E+02 1.0171201E+05 29.1019505607
3.0000000E+01 1.9124628E+02 1.0134919E+05 30.0024658512
3.0000000E+01 1.9164278E+02 1.0141879E+05 30.0095606524
3.0000000E+01 1.9204149E+02 1.0148871E+05 30.0166880734
3.0000000E+01 1.9244241E+02 1.0155893E+05 30.0238460754
3.0000000E+01 1.9284557E+02 1.0162948E+05 30.0310377166
3.0000000E+01 1.9325097E+02 1.0170034E+05 30.0382609582
3.0000000E+01 1.9365863E+02 1.0177153E+05 30.0455178389
3.0000000E+01 1.9406856E+02 1.0184304E+05 30.0528073394
